ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
228048_at	0.00221	0.000332	3.8	-0.294361	1.12	ZNF503-AS2	ZNF503 antisense RNA 2
224742_at	0.0000126	0.000000676	5.52	5.615328	1.13	ABHD12	abhydrolase domain containing 12
215227_x_at	8.54E-08	1.68E-09	7.03	11.456726	1.13	ACP1	acid phosphatase 1, soluble
202986_at	0.0334	0.00932	2.68	-3.423435	1.13	ARNT2	aryl hydrocarbon receptor nuclear translocator 2
205711_x_at	0.00000371	0.000000159	5.89	7.018914	1.13	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1
219072_at	0.0000865	0.00000672	4.91	3.395472	1.13	BCL7C	BCL tumor suppressor 7C
212943_at	0.00328	0.000534	3.65	-0.77993	1.13	C2CD5	C2 calcium dependent domain containing 5
224478_s_at	0.000402	0.0000423	4.4	1.627606	1.13	C7orf50	chromosome 7 open reading frame 50
205831_at	0.0221	0.00555	2.87	-2.952485	1.13	CD2	CD2 molecule
212228_s_at	0.0000217	0.00000129	5.35	4.98916	1.13	COQ9	coenzyme Q9
1553898_a_at	0.000162	0.0000141	4.7	2.679934	1.13	DKFZp434L192	uncharacterized protein DKFZp434L192
1554325_at	0.00112	0.000145	4.06	0.471711	1.13	DOCK2	dedicator of cytokinesis 2
218135_at	0.000000558	1.64E-08	6.46	9.233174	1.13	ERGIC2	ERGIC and golgi 2
208973_at	0.0000532	0.00000375	5.06	3.956968	1.13	ERI3	ERI1 exoribonuclease family member 3
223303_at	0.000852	0.000105	4.14	0.763979	1.13	FERMT3	fermitin family member 3
204779_s_at	0.00222	0.000335	3.79	-0.339474	1.13	HOXB7	homeobox B7
227096_at	3.46E-08	5.46E-10	7.33	12.564364	1.13	JOSD2	Josephin domain containing 2
225142_at	0.00157	0.00022	3.97	0.373122	1.13	KDM7A	lysine demethylase 7A
1552639_at	0.0164	0.00383	3.01	-2.602552	1.13	KLHDC7B	kelch domain containing 7B
1554455_at	0.0000601	0.00000434	5.02	3.817085	1.13	LINS1	lines homolog 1
210059_s_at	0.000000159	3.65E-09	6.84	10.699826	1.13	MAPK13	mitogen-activated protein kinase 13
223570_at	0.000012	0.000000635	5.53	5.675838	1.13	MCM10	minichromosome maintenance 10 replication initiation factor
211594_s_at	0.000411	0.0000434	4.39	1.603766	1.13	MRPL9	mitochondrial ribosomal protein L9
218563_at	0.000117	0.00000962	4.81	3.04982	1.13	NDUFA3	NADH:ubiquinone oxidoreductase subunit A3
203802_x_at	0.000314	0.0000315	4.48	1.909621	1.13	NSUN5	NOP2/Sun RNA methyltransferase family member 5
209064_x_at	0.00000998	0.000000513	5.59	5.882633	1.13	PAIP1	poly(A) binding protein interacting protein 1
219606_at	0.0053	0.000956	3.47	-1.283832	1.13	PHF20L1	PHD finger protein 20-like 1
216593_s_at	0.000117	0.00000962	4.81	3.049361	1.13	PIGC	phosphatidylinositol glycan anchor biosynthesis class C
202148_s_at	4.03E-09	3.78E-11	7.97	15.168635	1.13	PYCR1	pyrroline-5-carboxylate reductase 1
204461_x_at	0.000000792	2.55E-08	6.35	8.804592	1.13	RAD1	RAD1 checkpoint DNA exonuclease
206066_s_at	0.000338	0.0000345	4.46	1.82421	1.13	RAD51C	RAD51 paralog C
212922_s_at	0.00000427	0.000000188	5.85	6.860866	1.13	SMYD2	SET and MYND domain containing 2
238838_at	0.00000161	5.92E-08	6.14	7.982999	1.13	TCERG1	transcription elongation regulator 1
222931_s_at	0.000757	0.0000905	4.18	0.901591	1.13	THNSL1	threonine synthase like 1
229758_at	0.000633	0.000073	4.25	1.124137	1.13	TIGD5	tigger transposable element derived 5
217733_s_at	4.35E-09	4.17E-11	7.94	15.07348	1.13	TMSB10	thymosin beta 10
210159_s_at	0.0372	0.0107	2.65	-3.411601	1.13	TRIM31	tripartite motif containing 31
202413_s_at	0.0000173	0.000000983	5.42	5.252573	1.13	USP1	ubiquitin specific peptidase 1
226889_at	0.0122	0.00268	3.13	-2.282989	1.13	WDR35	WD repeat domain 35
209049_s_at	0.0107	0.00227	3.18	-2.132993	1.13	ZMYND8	zinc finger MYND-type containing 8
227952_at	0.0259	0.00679	2.8	-3.135953	1.13	ZNF595	zinc finger protein 595
227670_at	0.0000563	0.00000402	5.05	3.891312	1.13	ZNF75A	zinc finger protein 75a
1558943_x_at	0.00000278	0.000000114	5.97	7.345079	1.13	ZNF765	zinc finger protein 765
1558982_at	0.000139	0.0000119	4.75	2.845983	1.14	ANKRD20A12P	ankyrin repeat domain 20 family member A12, pseudogene
213373_s_at	0.000000113	2.39E-09	6.94	11.115384	1.14	CASP8	caspase 8
204247_s_at	0.000000297	7.73E-09	6.65	9.967239	1.14	CDK5	cyclin dependent kinase 5
209143_s_at	0.0000448	0.00000305	5.12	4.156011	1.14	CLNS1A	chloride nucleotide-sensitive channel 1A
215785_s_at	0.000849	0.000104	4.14	0.768827	1.14	CYFIP2	cytoplasmic FMR1 interacting protein 2
210452_x_at	0.000000818	2.67E-08	6.34	8.759053	1.14	CYP4F2	cytochrome P450 family 4 subfamily F member 2
201697_s_at	0.00000043	0.000000012	6.54	9.538473	1.14	DNMT1	DNA (cytosine-5-)-methyltransferase 1
202735_at	0.0000662	0.00000486	4.99	3.706807	1.14	EBP	emopamil binding protein (sterol isomerase)
235215_at	0.00000247	0.000000099	6.01	7.482372	1.14	ERCC4	ERCC excision repair 4, endonuclease catalytic subunit
213365_at	0.0000165	0.00000093	5.43	5.30703	1.14	ERI2	ERI1 exoribonuclease family member 2
218469_at	0.0049	0.000867	3.5	-1.234331	1.14	GREM1	gremlin 1, DAN family BMP antagonist
1557029_at	0.00662	0.00126	3.38	-1.557622	1.14	HMMR-AS1	HMMR antisense RNA 1
204569_at	0.000172	0.0000152	4.68	2.607307	1.14	ICK	intestinal cell (MAK-like) kinase
222250_s_at	0.000000205	4.96E-09	6.76	10.400991	1.14	INTS7	integrator complex subunit 7
217885_at	0.000000586	1.74E-08	6.45	9.174529	1.14	IPO9	importin 9
202183_s_at	1.78E-08	2.46E-10	7.5	13.338183	1.14	KIF22	kinesin family member 22
224885_s_at	0.000000733	0.000000023	6.38	8.90395	1.14	KRTCAP2	keratinocyte associated protein 2
1570009_at	0.0301	0.00816	2.73	-3.265143	1.14	LOC643711	platelet activating factor acetylhydrolase 1b catalytic subunit 2 pseudogene
203570_at	0.00928	0.0019	3.24	-1.965692	1.14	LOXL1	lysyl oxidase like 1
236917_at	0.0107	0.00228	3.2	-2.071414	1.14	LRRC34	leucine rich repeat containing 34
226087_at	0.00000435	0.000000192	5.84	6.839155	1.14	LZIC	leucine zipper and CTNNBIP1 domain containing
209579_s_at	0.00000312	0.00000013	5.94	7.2149	1.14	MBD4	methyl-CpG binding domain 4, DNA glycosylase
200978_at	0.00000768	0.000000376	5.67	6.185941	1.14	MDH1	malate dehydrogenase 1
1554667_s_at	1.36E-08	1.78E-10	7.58	13.652025	1.14	METTL8	methyltransferase like 8
202427_s_at	0.000178	0.0000159	4.67	2.566987	1.14	MPC2	mitochondrial pyruvate carrier 2
209520_s_at	1.72E-08	2.35E-10	7.52	13.380452	1.14	NCBP1	nuclear cap binding protein subunit 1
209734_at	0.0000109	0.000000572	5.56	5.777892	1.14	NCKAP1L	NCK associated protein 1 like
219594_at	0.0000825	0.00000633	4.92	3.452666	1.14	NINJ2	ninjurin 2
224477_s_at	0.00000522	0.000000237	5.79	6.63278	1.14	NUDT16L1	nudix hydrolase 16 like 1
220461_at	0.000516	0.0000571	4.32	1.376561	1.14	PCNX2	pecanex homolog 2 (Drosophila)
204992_s_at	0.000651	0.0000755	4.23	1.074882	1.14	PFN2	profilin 2
222425_s_at	0.000449	0.0000483	4.36	1.500998	1.14	POLDIP2	DNA polymerase delta interacting protein 2
201400_at	0.0000638	0.00000465	5.01	3.750838	1.14	PSMB3	proteasome subunit beta 3
203974_at	0.00000763	0.000000373	5.67	6.193177	1.14	PUDP	pseudouridine 5'-phosphatase
204044_at	0.00275	0.000433	3.71	-0.583132	1.14	QPRT	quinolinate phosphoribosyltransferase
208731_at	0.0000282	0.00000176	5.26	4.689178	1.14	RAB2A	RAB2A, member RAS oncogene family
217764_s_at	0.00151	0.00021	3.93	0.103075	1.14	RAB31	RAB31, member RAS oncogene family
200608_s_at	5.59E-10	3.11E-12	8.58	17.613823	1.14	RAD21	RAD21 cohesin complex component
204336_s_at	0.000000319	8.47E-09	6.63	9.877792	1.14	RGS19	regulator of G-protein signaling 19
225931_s_at	0.00263	0.000411	3.73	-0.534234	1.14	RNF213	ring finger protein 213
216648_s_at	0.0329	0.00914	2.72	-3.209601	1.14	RREB1	ras responsive element binding protein 1
223299_at	0.000372	0.0000385	4.42	1.716956	1.14	SEC11C	SEC11 homolog C, signal peptidase complex subunit
237612_at	0.0229	0.00581	2.89	-2.787311	1.14	SLC14A2-AS1	SLC14A2 antisense RNA 1
1552281_at	4.86E-09	4.83E-11	7.91	14.929638	1.14	SLC39A5	solute carrier family 39 member 5
203482_at	0.00136	0.000183	3.97	0.231098	1.14	SLF2	SMC5-SMC6 complex localization factor 2
201563_at	0.00246	0.000379	3.75	-0.456637	1.14	SORD	sorbitol dehydrogenase
203217_s_at	0.00152	0.000211	3.94	0.132762	1.14	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
204064_at	0.00000975	0.000000498	5.59	5.913164	1.14	THOC1	THO complex 1
226276_at	0.000000123	2.67E-09	6.92	11.007226	1.14	TMEM167A	transmembrane protein 167A
222976_s_at	3.77E-08	6.07E-10	7.28	12.452685	1.14	TPM3	tropomyosin 3
213301_x_at	9.19E-08	1.86E-09	7	11.3597	1.14	TRIM24	tripartite motif containing 24
203683_s_at	0.0107	0.00226	3.18	-2.12638	1.14	VEGFB	vascular endothelial growth factor B
206928_at	0.0000102	0.000000526	5.58	5.858317	1.14	ZNF124	zinc finger protein 124
244153_at	0.0003	0.0000298	4.5	1.964118	1.14	ZNF207	zinc finger protein 207
228631_s_at	0.00072	0.0000849	4.26	1.066837	1.14	ZNF688	zinc finger protein 688
1558942_at	0.00000025	6.31E-09	6.7	10.165984	1.14	ZNF765	zinc finger protein 765
227673_at	0.000477	0.0000519	4.35	1.43827	1.14	ZNRD1	zinc ribbon domain containing 1
225338_at	0.00000484	0.000000217	5.81	6.717126	1.14	ZYG11B	zyg-11 family member B, cell cycle regulator
235724_at	0.0000201	0.00000118	5.37	5.074985	1.15	ACSS1	acyl-CoA synthetase short-chain family member 1
219010_at	0.0135	0.00303	3.08	-2.396563	1.15	C1orf106	chromosome 1 open reading frame 106
201853_s_at	0.00000321	0.000000134	5.93	7.184665	1.15	CDC25B	cell division cycle 25B
218473_s_at	0.00000034	9.12E-09	6.61	9.805933	1.15	COLGALT1	collagen beta(1-O)galactosyltransferase 1
221059_s_at	0.000618	0.000071	4.25	1.133083	1.15	COTL1	coactosin like F-actin binding protein 1
203078_at	0.000746	0.0000888	4.19	0.920038	1.15	CUL2	cullin 2
201341_at	0.000382	0.0000398	4.42	1.686789	1.15	ENC1	ectodermal-neural cortex 1
218482_at	0.000000808	2.62E-08	6.34	8.775832	1.15	ENY2	ENY2, transcription and export complex 2 subunit
232024_at	0.00703	0.00135	3.35	-1.648732	1.15	GIMAP2	GTPase, IMAP family member 2
230028_at	0.0000187	0.00000108	5.39	5.15749	1.15	KIAA0907	KIAA0907
231855_at	0.000000463	1.32E-08	6.52	9.448041	1.15	KIAA1524	KIAA1524
243532_at	0.00123	0.000162	4.01	0.354058	1.15	LNPEP	leucyl and cystinyl aminopeptidase
1553474_at	0.0188	0.00453	2.97	-2.653074	1.15	LOC100288966	POTE ankyrin domain family member D-like
239556_at	0.00553	0.00101	3.45	-1.357873	1.15	LOC645513	septin 7 pseudogene
202651_at	0.00000523	0.000000238	5.78	6.629686	1.15	LPGAT1	lysophosphatidylglycerol acyltransferase 1
225593_at	0.00000223	8.75E-08	6.04	7.601907	1.15	LSM10	LSM10, U7 small nuclear RNA associated
209580_s_at	0.0000407	0.00000273	5.15	4.26608	1.15	MBD4	methyl-CpG binding domain 4, DNA glycosylase
225201_s_at	0.000000318	8.41E-09	6.63	9.884731	1.15	MRPL14	mitochondrial ribosomal protein L14
222948_s_at	0.00676	0.00129	3.37	-1.581618	1.15	MRPS18C	mitochondrial ribosomal protein S18C
223922_x_at	0.00108	0.000139	4.06	0.494927	1.15	MS4A6A	membrane spanning 4-domains A6A
222014_x_at	0.0000607	0.00000439	5.02	3.806118	1.15	MTO1	mitochondrial tRNA translation optimization 1
213915_at	0.00845	0.00169	3.28	-1.858946	1.15	NKG7	natural killer cell granule protein 7
226474_at	0.000171	0.0000152	4.68	2.611635	1.15	NLRC5	NLR family CARD domain containing 5
202783_at	5.21E-09	5.3E-11	7.88	14.839262	1.15	NNT	nicotinamide nucleotide transhydrogenase
213062_at	0.0000485	0.00000336	5.09	4.064778	1.15	NTAN1	N-terminal asparagine amidase
218543_s_at	0.00000228	8.96E-08	6.03	7.578864	1.15	PARP12	poly(ADP-ribose) polymerase family member 12
223037_at	0.00000558	0.000000257	5.77	6.555067	1.15	PDZD11	PDZ domain containing 11
1554199_at	0.00427	0.000732	3.58	-0.908106	1.15	PTPRO	protein tyrosine phosphatase, receptor type O
220955_x_at	0.00359	0.000595	3.61	-0.881785	1.15	RAB23	RAB23, member RAS oncogene family
217762_s_at	0.000664	0.0000773	4.23	1.052289	1.15	RAB31	RAB31, member RAS oncogene family
213603_s_at	0.00323	0.000524	3.65	-0.761608	1.15	RAC2	ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)
203696_s_at	0.00000495	0.000000223	5.8	6.693249	1.15	RFC2	replication factor C subunit 2
1570093_at	3.15E-08	4.88E-10	7.34	12.666645	1.15	RNU6-501P	RNA, U6 small nuclear 501, pseudogene
206950_at	0.000851	0.000104	4.17	0.870661	1.15	SCN9A	sodium voltage-gated channel alpha subunit 9
223542_at	0.000233	0.0000218	4.59	2.268413	1.15	SLF1	SMC5-SMC6 complex localization factor 1
218452_at	9.77E-09	1.19E-10	7.68	14.048315	1.15	SMARCAL1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1
203316_s_at	0.000000396	1.09E-08	6.56	9.632339	1.15	SNRPE	small nuclear ribonucleoprotein polypeptide E
227179_at	0.0235	0.00599	2.84	-3.022551	1.15	STAU2	staufen double-stranded RNA binding protein 2
225455_at	0.000000241	6.04E-09	6.71	10.208563	1.15	TADA1	transcriptional adaptor 1
223478_at	0.00125	0.000165	4	0.330986	1.15	TIMM8B	translocase of inner mitochondrial membrane 8 homolog B
219258_at	0.000021	0.00000124	5.36	5.027147	1.15	TIPIN	TIMELESS interacting protein
227804_at	0.000000157	3.56E-09	6.84	10.724073	1.15	TLCD1	TLC domain containing 1
225568_at	0.000113	0.0000092	4.82	3.091831	1.15	TMEM141	transmembrane protein 141
226483_at	0.0000356	0.00000232	5.19	4.421382	1.15	TMEM68	transmembrane protein 68
219030_at	0.00000144	5.17E-08	6.17	8.114091	1.15	TPRKB	TP53RK binding protein
204728_s_at	0.00000007	1.31E-09	7.11	11.718068	1.15	WDHD1	WD repeat and HMG-box DNA binding protein 1
221203_s_at	0.0000015	5.42E-08	6.16	8.067802	1.15	YEATS2	YEATS domain containing 2
228200_at	0.0000027	0.00000011	5.98	7.381601	1.15	ZNF252P	zinc finger protein 252, pseudogene
201541_s_at	0.0000294	0.00000184	5.25	4.644062	1.15	ZNHIT1	zinc finger HIT-type containing 1
236777_at	0.000511	0.0000565	4.33	1.386605	1.15	ZSCAN16-AS1	ZSCAN16 antisense RNA 1
202170_s_at	2.81E-08	4.26E-10	7.37	12.799261	1.16	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
224687_at	0.00000159	0.000000058	6.14	8.001805	1.16	ANKIB1	ankyrin repeat and IBR domain containing 1
229062_at	0.00896	0.00182	3.25	-1.927355	1.16	ARL9	ADP ribosylation factor like GTPase 9
1558508_a_at	0.00136	0.000184	3.98	0.247826	1.16	C1orf53	chromosome 1 open reading frame 53
213148_at	0.000498	0.0000547	4.33	1.398581	1.16	C2orf72	chromosome 2 open reading frame 72
228868_x_at	0.0000399	0.00000266	5.16	4.289693	1.16	CDT1	chromatin licensing and DNA replication factor 1
201264_at	0.00000106	3.65E-08	6.26	8.454393	1.16	COPE	coatomer protein complex subunit epsilon
224583_at	0.00259	0.000404	3.73	-0.516321	1.16	COTL1	coactosin like F-actin binding protein 1
225129_at	0.0000686	0.00000508	4.98	3.664787	1.16	CPNE2	copine 2
209164_s_at	0.000232	0.0000217	4.59	2.267508	1.16	CYB561	cytochrome b561
202534_x_at	0.000000518	0.000000015	6.48	9.318716	1.16	DHFR	dihydrofolate reductase
221782_at	0.000000699	2.17E-08	6.39	8.960409	1.16	DNAJC10	DnaJ heat shock protein family (Hsp40) member C10
39817_s_at	0.0000392	0.00000261	5.16	4.309429	1.16	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1
213787_s_at	0.000377	0.0000392	4.42	1.70073	1.16	EBP	emopamil binding protein (sterol isomerase)
220255_at	0.00397	0.000673	3.58	-0.960558	1.16	FANCE	Fanconi anemia complementation group E
1552921_a_at	0.000817	0.0000992	4.15	0.814332	1.16	FIGNL1	fidgetin like 1
214240_at	0.0324	0.00896	2.7	-3.383064	1.16	GAL	galanin and GMAP prepropeptide
1566861_at	0.00226	0.000341	3.79	-0.357514	1.16	GATM	glycine amidinotransferase
218913_s_at	4.26E-08	7.17E-10	7.24	12.291171	1.16	GMIP	GEM interacting protein
219388_at	0.00000449	0.000000199	5.83	6.803588	1.16	GRHL2	grainyhead like transcription factor 2
35671_at	0.00000126	4.44E-08	6.21	8.262279	1.16	GTF3C1	general transcription factor IIIC subunit 1
224301_x_at	0.00345	0.000566	3.63	-0.835351	1.16	H2AFJ	H2A histone family member J
214501_s_at	0.000000253	6.41E-09	6.7	10.150249	1.16	H2AFY	H2A histone family member Y
212115_at	0.000000514	1.49E-08	6.49	9.329183	1.16	HN1L	hematological and neurological expressed 1 like
218646_at	0.00012	0.00000985	4.8	3.026094	1.16	HPF1	histone PARylation factor 1
223626_x_at	0.00531	0.000958	3.46	-1.328312	1.16	IFI27L2	interferon alpha inducible protein 27 like 2
225892_at	0.0000146	0.000000799	5.47	5.453552	1.16	IREB2	iron responsive element binding protein 2
241308_at	0.024	0.00617	2.85	-2.994748	1.16	LINC01255	long intergenic non-protein coding RNA 1255
236595_at	0.0000674	0.00000497	4.99	3.685553	1.16	LOC101928152	uncharacterized LOC101928152
218106_s_at	0.000000236	5.88E-09	6.72	10.235067	1.16	MRPS10	mitochondrial ribosomal protein S10
217408_at	0.00005	0.00000348	5.08	4.028619	1.16	MRPS18B	mitochondrial ribosomal protein S18B
208644_at	0.00000005	8.68E-10	7.19	12.103223	1.16	PARP1	poly(ADP-ribose) polymerase 1
210183_x_at	0.0000134	0.000000722	5.5	5.551312	1.16	PNN	pinin, desmosome associated protein
225203_at	0.0000228	0.00000137	5.33	4.93386	1.16	PPP1R16A	protein phosphatase 1 regulatory subunit 16A
217763_s_at	0.00216	0.000323	3.8	-0.306466	1.16	RAB31	RAB31, member RAS oncogene family
204478_s_at	2.59E-09	2.12E-11	8.11	15.733441	1.16	RABIF	RAB interacting factor
212918_at	0.00000929	0.00000047	5.61	5.969323	1.16	RECQL	RecQ like helicase
202758_s_at	0.0000825	0.00000632	4.92	3.453527	1.16	RFXANK	regulatory factor X associated ankyrin containing protein
219507_at	0.00000584	0.000000271	5.75	6.50211	1.16	RSRC1	arginine and serine rich coiled-coil 1
1553055_a_at	0.00117	0.000152	4.03	0.409645	1.16	SLFN5	schlafen family member 5
219055_at	0.000231	0.0000216	4.59	2.272161	1.16	SRBD1	S1 RNA binding domain 1
225364_at	0.00000104	3.59E-08	6.27	8.46946	1.16	STK4	serine/threonine kinase 4
221843_s_at	0.0133	0.00297	3.09	-2.373608	1.16	TLDC1	TBC/LysM-associated domain containing 1
238063_at	0.00408	0.000694	3.57	-1.026615	1.16	TMEM154	transmembrane protein 154
1570039_at	0.00216	0.000324	3.82	-0.268072	1.16	TMSB15B	thymosin beta 15B
207907_at	0.0352	0.00994	2.7	-2.977959	1.16	TNFSF14	tumor necrosis factor superfamily member 14
243916_x_at	0.000000398	0.000000011	6.56	9.626923	1.16	UBLCP1	ubiquitin like domain containing CTD phosphatase 1
219960_s_at	0.000000113	2.39E-09	6.94	11.115808	1.16	UCHL5	ubiquitin C-terminal hydrolase L5
223293_at	4.29E-09	4.1E-11	7.95	15.090791	1.16	WDR24	WD repeat domain 24
235071_at	0.00000239	9.49E-08	6.02	7.523244	1.16	WDR92	WD repeat domain 92
221625_at	0.00873	0.00176	3.31	-1.551163	1.16	ZNF506	zinc finger protein 506
219088_s_at	0.0000162	0.00000091	5.44	5.3273	1.16	ZNF576	zinc finger protein 576
244551_at	0.0256	0.00667	2.82	-3.006935	1.16	ZNF736	zinc finger protein 736
218395_at	0.0000233	0.00000141	5.32	4.906685	1.17	ACTR6	ARP6 actin-related protein 6 homolog
201855_s_at	0.000318	0.000032	4.48	1.894211	1.17	ATMIN	ATM interactor
207568_at	0.0136	0.00305	3.1	-2.340125	1.17	CHRNA6	cholinergic receptor nicotinic alpha 6 subunit
201112_s_at	3.13E-08	4.84E-10	7.34	12.67424	1.17	CSE1L	chromosome segregation 1 like
239460_at	0.00251	0.000388	3.78	-0.375127	1.17	CYP19A1	cytochrome P450 family 19 subfamily A member 1
203693_s_at	0.0000252	0.00000154	5.3	4.818431	1.17	E2F3	E2F transcription factor 3
235450_at	0.00557	0.00102	3.44	-1.383417	1.17	FBXL4	F-box and leucine rich repeat protein 4
242007_at	0.0173	0.00409	2.98	-2.635669	1.17	FBXO30	F-box protein 30
227085_at	1.09E-09	7.21E-12	8.38	16.791205	1.17	H2AFV	H2A histone family member V
244050_at	0.00131	0.000175	3.99	0.275749	1.17	HACD4	3-hydroxyacyl-CoA dehydratase 4
208484_at	0.00000842	0.000000417	5.65	6.090307	1.17	HIST1H1A	histone cluster 1, H1a
208506_at	0.000000117	2.5E-09	6.95	11.084822	1.17	HIST1H3F	histone cluster 1, H3f
226098_at	0.0000112	0.000000589	5.55	5.74995	1.17	IFT80	intraflagellar transport 80
229025_s_at	0.000255	0.0000243	4.55	2.158555	1.17	IMMP1L	inner mitochondrial membrane peptidase subunit 1
203336_s_at	0.00000933	0.000000472	5.61	5.964801	1.17	ITGB1BP1	integrin subunit beta 1 binding protein 1
230226_s_at	0.0054	0.000978	3.46	-1.347367	1.17	KDM5A	lysine demethylase 5A
219119_at	0.000000485	1.39E-08	6.5	9.393341	1.17	LSM8	LSM8 homolog, U6 small nuclear RNA associated
202530_at	0.0000756	0.00000572	4.95	3.549962	1.17	MAPK14	mitogen-activated protein kinase 14
226329_s_at	0.0000595	0.00000428	5.03	3.8292	1.17	MITD1	microtubule interacting and trafficking domain containing 1
217919_s_at	0.0000016	5.88E-08	6.14	7.990008	1.17	MRPL42	mitochondrial ribosomal protein L42
218654_s_at	0.000029	0.00000181	5.26	4.659445	1.17	MRPS33	mitochondrial ribosomal protein S33
1563614_at	0.00123	0.000162	4.02	0.369833	1.17	MTBP	MDM2 binding protein
202268_s_at	0.000132	0.0000112	4.77	2.907068	1.17	NAE1	NEDD8 activating enzyme E1 subunit 1
202001_s_at	0.00000148	5.34E-08	6.17	8.082985	1.17	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6
223206_s_at	0.000124	0.0000103	4.79	2.985215	1.17	NMRAL1	NmrA like redox sensor 1
235312_s_at	0.0000024	9.55E-08	6.04	7.530375	1.17	NRAP	nebulin related anchoring protein
220035_at	0.00045	0.0000484	4.36	1.499345	1.17	NUP210	nucleoporin 210
229944_at	0.00505	0.000901	3.49	-1.247483	1.17	OPRK1	opioid receptor kappa 1
213636_at	0.0201	0.00494	2.93	-2.753951	1.17	PHF24	PHD finger protein 24
202244_at	2.52E-08	3.76E-10	7.4	12.921116	1.17	PSMB4	proteasome subunit beta 4
213427_at	0.0171	0.00402	2.99	-2.638798	1.17	RPP40	ribonuclease P/MRP subunit p40
201614_s_at	0.000000376	1.02E-08	6.58	9.693157	1.17	RUVBL1	RuvB like AAA ATPase 1
234987_at	0.000807	0.0000977	4.16	0.828846	1.17	SAMHD1	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
213355_at	0.0357	0.0101	2.65	-3.488477	1.17	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
219786_at	0.00241	0.00037	3.76	-0.433531	1.17	TESMIN	testis expressed metallothionein like protein
223004_s_at	0.0000168	0.000000944	5.43	5.291753	1.17	TIMMDC1	translocase of inner mitochondrial membrane domain containing 1
208716_s_at	0.00000928	0.000000469	5.61	5.970054	1.17	TMCO1	transmembrane and coiled-coil domains 1
202836_s_at	0.000000239	5.98E-09	6.71	10.218604	1.17	TXNL4A	thioredoxin like 4A
1559263_s_at	0.00208	0.000309	3.83	-0.236784	1.17	ZC3H12D	zinc finger CCCH-type containing 12D
202767_at	0.000343	0.000035	4.45	1.810271	1.18	ACP2	acid phosphatase 2, lysosomal
222661_at	0.000403	0.0000424	4.4	1.62516	1.18	AGGF1	angiogenic factor with G-patch and FHA domains 1
203454_s_at	0.00122	0.000161	4.01	0.352174	1.18	ATOX1	antioxidant 1 copper chaperone
208870_x_at	0.00000122	0.000000043	6.22	8.294815	1.18	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1
217801_at	1.68E-10	6.78E-13	8.96	19.105064	1.18	ATP5E	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit
209530_at	0.0000444	0.00000302	5.12	4.167783	1.18	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3
224695_at	8.86E-08	1.78E-09	7.02	11.402989	1.18	CNOT11	CCR4-NOT transcription complex subunit 11
211161_s_at	0.00474	0.000832	3.51	-1.195819	1.18	COL3A1	collagen type III alpha 1 chain
238508_at	0.00000702	0.000000337	5.7	6.291529	1.18	DBF4B	DBF4 zinc finger B
238779_at	0.00918	0.00188	3.26	-1.921807	1.18	DCP2	decapping mRNA 2
214701_s_at	0.0141	0.0032	3.06	-2.446846	1.18	FN1	fibronectin 1
201145_at	0.000019	0.0000011	5.39	5.141321	1.18	HAX1	HCLS1 associated protein X-1
224308_s_at	0.000412	0.0000435	4.39	1.601033	1.18	INTS2	integrator complex subunit 2
229041_s_at	0.00173	0.000246	3.89	-0.038068	1.18	ITGB2-AS1	ITGB2 antisense RNA 1
223547_at	0.000471	0.000051	4.34	1.448588	1.18	JKAMP	JNK1/MAPK8-associated membrane protein
229927_at	0.0307	0.00839	2.72	-3.327828	1.18	LEMD1	LEM domain containing 1
1562190_at	0.0295	0.00796	2.75	-3.212549	1.18	LOC101928739	uncharacterized LOC101928739
226132_s_at	0.000338	0.0000344	4.46	1.826908	1.18	MANEAL	mannosidase endo-alpha like
1565898_at	0.00289	0.00046	3.7	-0.621927	1.18	METTL15	methyltransferase like 15
219004_s_at	0.00000076	2.42E-08	6.36	8.855099	1.18	MIS18A	MIS18 kinetochore protein A
226296_s_at	0.00000344	0.000000145	5.91	7.107845	1.18	MRPS15	mitochondrial ribosomal protein S15
222499_at	0.0000259	0.00000159	5.29	4.788243	1.18	MRPS16	mitochondrial ribosomal protein S16
212277_at	0.0000398	0.00000265	5.16	4.292583	1.18	MTMR4	myotubularin related protein 4
227068_at	2.42E-09	1.97E-11	8.13	15.808968	1.18	PGK1	phosphoglycerate kinase 1
202868_s_at	0.000032	0.00000203	5.23	4.549202	1.18	POP4	POP4 homolog, ribonuclease P/MRP subunit
