ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
227936_at	0.0036	0.00149	3.240521	-2.309101	1.3647501	TMEM68	transmembrane protein 68
210269_s_at	1.13E-08	1.89E-09	6.422393	10.761946	1.3649601	AKAP17A	A-kinase anchoring protein 17A
201586_s_at	2.42E-26	2.49E-28	13.929511	53.800291	1.3654189	SFPQ	splicing factor proline and glutamine rich
235067_at	1.61E-09	2.38E-10	6.823791	12.796228	1.3661987	MKLN1	muskelin 1
201543_s_at	3.54E-08	6.4E-09	6.180767	9.569907	1.3663136	SAR1A	secretion associated Ras related GTPase 1A
227027_at	0.000000142	2.81E-08	5.880443	8.12533	1.3666539	GFPT1	glutamine--fructose-6-phosphate transaminase 1
226384_at	0.000775	0.00028	3.726406	-0.745901	1.3667214	PLPP5	phospholipid phosphatase 5
204315_s_at	0.00165	0.000637	3.493076	-1.519474	1.3667418	GTSE1	G2 and S-phase expressed 1
203518_at	0.00416	0.00174	3.191696	-2.45589	1.3667757	LYST	lysosomal trafficking regulator
219933_at	2.52E-08	4.46E-09	6.252831	9.922739	1.3668474	GLRX2	glutaredoxin 2
201867_s_at	0.00109	0.000406	3.622029	-1.097083	1.3669297	TBL1X	transducin (beta)-like 1X-linked
215424_s_at	1.77E-16	9.82E-18	9.839786	29.586438	1.3670762	SNW1	SNW domain containing 1
220521_s_at	0.0000178	0.00000482	4.755141	3.131003	1.3682459	ATG16L1	autophagy related 16 like 1
203492_x_at	0.00000353	0.000000861	5.148563	4.795957	1.3689553	CEP57	centrosomal protein 57
213285_at	0.00277	0.00112	3.327259	-2.043605	1.3690767	TMEM30B	transmembrane protein 30B
203209_at	0.00000111	0.00000025	5.419876	5.996663	1.3690892	RFC5	replication factor C subunit 5
242881_x_at	0.0191	0.00935	2.634917	-3.990291	1.369281	DUXAP10	double homeobox A pseudogene 10
218500_at	0.0063	0.00274	3.048706	-2.874631	1.3693328	THEM6	thioesterase superfamily member 6
201447_at	5.27E-11	6.38E-12	7.499677	16.356205	1.3701187	TIA1	TIA1 cytotoxic granule-associated RNA binding protein
1553551_s_at	1.22E-15	7.65E-17	9.491044	27.553106	1.3702614	ND2	MTND2
211071_s_at	0.00147	0.000561	3.529985	-1.399887	1.3707717	MLLT11	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11
219078_at	7.68E-08	1.46E-08	6.014579	8.765282	1.3710569	GPATCH2	G-patch domain containing 2
230206_at	0.000567	0.000199	3.819754	-0.424905	1.3711736	DOCK5	dedicator of cytokinesis 5
215832_x_at	2.64E-09	4.04E-10	6.722639	12.277548	1.371198	PICALM	phosphatidylinositol binding clathrin assembly protein
225832_s_at	1.16E-13	9.68E-15	8.657195	22.763331	1.3716114	DAGLB	diacylglycerol lipase beta
210512_s_at	0.0000274	0.00000762	4.64703	2.690127	1.3717635	VEGFA	vascular endothelial growth factor A
204994_at	0.00444	0.00187	3.169906	-2.520779	1.3717979	MX2	MX dynamin like GTPase 2
217895_at	5.65E-14	4.5E-15	8.790537	23.521198	1.3718299	PTCD3	pentatricopeptide repeat domain 3
213145_at	4.5E-09	7.17E-10	6.611999	11.714792	1.3721148	FBXL14	F-box and leucine rich repeat protein 14
224721_at	6.82E-10	9.57E-11	6.996725	13.691927	1.3722959	WDR75	WD repeat domain 75
223187_s_at	8.18E-13	7.71E-14	8.293126	20.712767	1.37232	ORMDL1	ORMDL sphingolipid biosynthesis regulator 1
218647_s_at	4.68E-08	8.62E-09	6.120904	9.278605	1.3726688	YRDC	yrdC N6-threonylcarbamoyltransferase domain containing
214578_s_at	9.5E-12	1.04E-12	7.829972	18.149039	1.372783	ROCK1	Rho associated coiled-coil containing protein kinase 1
210927_x_at	1.19E-16	6.44E-18	9.911141	30.004204	1.3739099	JTB	jumping translocation breakpoint
221498_at	1.44E-12	1.4E-13	8.187728	20.124659	1.374255	SNX27	sorting nexin family member 27
217043_s_at	3.23E-14	2.49E-15	8.892935	24.105466	1.3748314	MFN1	mitofusin 1
212025_s_at	5.53E-08	1.03E-08	6.084989	9.104623	1.3749484	FLII	FLII, actin remodeling protein
225131_at	4.01E-09	6.34E-10	6.635621	11.834531	1.3754648	ZRANB1	zinc finger RANBP2-type containing 1
209440_at	0.000000465	9.91E-08	5.617349	6.89591	1.3757546	PRPS1	phosphoribosyl pyrophosphate synthetase 1
209064_x_at	0.000000437	9.28E-08	5.631232	6.959907	1.3758057	PAIP1	poly(A) binding protein interacting protein 1
223060_at	9.43E-16	5.8E-17	9.538327	27.827907	1.3759456	C14orf119	chromosome 14 open reading frame 119
215905_s_at	0.000000116	2.26E-08	5.924789	8.335944	1.376537	SNRNP40	small nuclear ribonucleoprotein U5 subunit 40
236028_at	0.0327	0.017	2.414281	-4.524964	1.3765899	IBSP	integrin binding sialoprotein
202307_s_at	0.00493	0.0021	3.13336	-2.628742	1.37703	TAP1	transporter 1, ATP binding cassette subfamily B member
224898_at	5.04E-09	8.09E-10	6.588429	11.595538	1.377228	WDR26	WD repeat domain 26
200713_s_at	5.2E-18	2.29E-19	10.473295	33.312099	1.3781359	MAPRE1	microtubule associated protein RP/EB family member 1
215071_s_at	0.001	0.000369	3.64948	-1.005522	1.3784348	HIST1H2AC	histone cluster 1, H2ac
208729_x_at	0.00000981	0.00000255	4.902586	3.744039	1.3784513	HLA-B	major histocompatibility complex, class I, B
201635_s_at	0.00000013	2.55E-08	5.900451	8.220235	1.3792816	FXR1	FMR1 autosomal homolog 1
206546_at	0.0123	0.00572	2.806223	-3.546015	1.3794999	SYCP2	synaptonemal complex protein 2
227152_at	0.0000543	0.0000159	4.469487	1.982386	1.3797441	KIAA1551	KIAA1551
201099_at	7.64E-10	1.08E-10	6.973753	13.572312	1.3799991	USP9X	ubiquitin specific peptidase 9, X-linked
208308_s_at	0.00000134	0.000000306	5.375894	5.799233	1.3802952	GPI	glucose-6-phosphate isomerase
206513_at	0.0264	0.0134	2.504566	-4.311337	1.3803489	AIM2	absent in melanoma 2
218905_at	9.81E-11	1.23E-11	7.379577	15.712434	1.3807208	INTS8	integrator complex subunit 8
200968_s_at	1.95E-13	1.69E-14	8.560338	22.215047	1.3810103	PPIB	peptidylprolyl isomerase B
231981_at	0.00377	0.00157	3.22418	-2.358442	1.3810991	PRLR	prolactin receptor
235940_at	0.000000684	0.000000149	5.530704	6.498797	1.3814683	C9orf64	chromosome 9 open reading frame 64
204847_at	3.35E-16	1.93E-17	9.725664	28.919449	1.3816393	ZBTB11	zinc finger and BTB domain containing 11
236738_at	0.0000407	0.0000117	4.545356	2.282315	1.3817272	C3orf80	chromosome 3 open reading frame 80
201954_at	9.72E-09	1.62E-09	6.453221	10.915852	1.3819587	ARPC1B	actin related protein 2/3 complex subunit 1B
217427_s_at	0.000000778	0.000000171	5.50111	6.364071	1.3821772	HIRA	histone cell cycle regulator
204989_s_at	0.0053	0.00227	3.108989	-2.700131	1.3821907	ITGB4	integrin subunit beta 4
205700_at	0.000311	0.000104	3.99309	0.188153	1.3823268	HSD17B6	hydroxysteroid 17-beta dehydrogenase 6
213086_s_at	2.44E-14	1.84E-15	8.945112	24.403915	1.3824969	CSNK1A1	casein kinase 1 alpha 1
202056_at	5.19E-09	8.35E-10	6.582424	11.565192	1.3828389	KPNA1	karyopherin subunit alpha 1
224579_at	0.000133	0.0000417	4.230118	1.061289	1.3831835	SLC38A1	solute carrier family 38 member 1
212830_at	0.00123	0.000462	3.585403	-1.218351	1.3832674	MEGF9	multiple EGF like domains 9
210048_at	0.0000173	0.00000467	4.762855	3.162741	1.3832763	NAPG	NSF attachment protein gamma
218681_s_at	0.00000253	0.000000602	5.227946	5.142979	1.3833149	SDF2L1	stromal cell derived factor 2 like 1
204156_at	0.00227	0.000901	3.391573	-1.842884	1.3835407	SIK3	SIK family kinase 3
202582_s_at	1.87E-12	1.85E-13	8.137933	19.847731	1.3836341	RANBP9	RAN binding protein 9
218093_s_at	0.000000133	0.000000026	5.896334	8.200692	1.3845854	ANKRD10	ankyrin repeat domain 10
212757_s_at	0.000000421	8.92E-08	5.639694	6.998959	1.3854555	CAMK2G	calcium/calmodulin dependent protein kinase II gamma
224714_at	1.55E-09	2.29E-10	6.830924	12.832954	1.3857696	NIFK	nucleolar protein interacting with the FHA domain of MKI67
202610_s_at	6.56E-12	6.99E-13	7.900629	18.536579	1.3860296	MED14	mediator complex subunit 14
230097_at	0.000000779	0.000000171	5.50084	6.362841	1.386087	GART	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase
222449_at	0.000236	0.0000774	4.071085	0.471084	1.3865536	PMEPA1	prostate transmembrane protein, androgen induced 1
211911_x_at	0.00000585	0.00000147	5.02777	4.274908	1.3875971	HLA-B	major histocompatibility complex, class I, B
205780_at	0.0185	0.00901	2.648176	-3.956804	1.3879903	BIK	BCL2 interacting killer
205408_at	6.11E-08	1.15E-08	6.063605	9.001316	1.3884757	MLLT10	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10
209194_at	8.58E-10	1.23E-10	6.949809	13.447838	1.3885312	CETN2	centrin 2
208996_s_at	7.59E-10	1.07E-10	6.975212	13.579902	1.3886029	POLR2C	RNA polymerase II subunit C
201274_at	7.27E-14	5.89E-15	8.743815	23.255256	1.3886292	PSMA5	proteasome subunit alpha 5
222075_s_at	0.00235	0.000934	3.380669	-1.877146	1.3892106	OAZ3	ornithine decarboxylase antizyme 3
227996_at	0.0179	0.0087	2.66074	-3.924934	1.3892759	FARP1	FERM, ARH/RhoGEF and pleckstrin domain protein 1
214431_at	0.0000152	0.00000406	4.795526	3.297574	1.3892785	GMPS	guanine monophosphate synthase
228545_at	0.000000705	0.000000154	5.523995	6.468215	1.3893627	ZNF148	zinc finger protein 148
225551_at	2.79E-09	4.28E-10	6.711545	12.220899	1.3901846	CNST	consortin, connexin sorting protein
212587_s_at	0.00398	0.00166	3.206504	-2.411575	1.3907932	PTPRC	protein tyrosine phosphatase, receptor type C
201453_x_at	6.51E-12	6.94E-13	7.902039	18.544327	1.3912108	RHEB	Ras homolog enriched in brain
228437_at	0.000000012	2.03E-09	6.40899	10.695156	1.391614	CNIH4	cornichon family AMPA receptor auxiliary protein 4
230337_at	0.000293	0.0000977	4.010335	0.250335	1.3918445	SOS1	SOS Ras/Rac guanine nucleotide exchange factor 1
228097_at	0.0000323	0.0000091	4.604646	2.519314	1.392024	MYLIP	myosin regulatory light chain interacting protein
219539_at	5.68E-10	7.88E-11	7.033385	13.883208	1.3920353	GEMIN6	gem nuclear organelle associated protein 6
205450_at	0.00000513	0.00000128	5.059476	4.410848	1.3922132	PHKA1	phosphorylase kinase regulatory subunit alpha 1
222765_x_at	6.08E-09	9.87E-10	6.549896	11.401064	1.3925238	ESF1	ESF1 nucleolar pre-rRNA processing protein homolog
202715_at	2.87E-08	5.13E-09	6.225132	9.786846	1.3926246	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase
214496_x_at	0.0000619	0.0000183	4.435438	1.849017	1.3931882	KAT6B	lysine acetyltransferase 6B
222216_s_at	3.55E-12	3.67E-13	8.01609	19.172721	1.3932906	MRPL17	mitochondrial ribosomal protein L17
201458_s_at	2.96E-10	3.93E-11	7.163552	14.566214	1.3935991	BUB3	BUB3, mitotic checkpoint protein
243751_at	0.00000425	0.00000105	5.104258	4.603854	1.3937213	CHD2	chromodomain helicase DNA binding protein 2
227784_s_at	0.00000676	0.00000171	4.993681	4.129416	1.3938889	COG1	component of oligomeric golgi complex 1
214581_x_at	0.00453	0.00191	3.162469	-2.542837	1.3951181	TNFRSF21	TNF receptor superfamily member 21
218827_s_at	0.000000128	0.000000025	5.904231	8.238187	1.395416	CEP192	centrosomal protein 192
227523_s_at	2.35E-08	4.14E-09	6.267854	9.996585	1.3954775	PHF20L1	PHD finger protein 20-like 1
225621_at	4.51E-14	3.55E-15	8.831747	23.756102	1.3960486	ALG2	ALG2, alpha-1,3/1,6-mannosyltransferase
220940_at	0.000000999	0.000000224	5.443283	6.102166	1.3962847	ANKRD36B	ankyrin repeat domain 36B
201484_at	0.00000135	0.000000309	5.374091	5.791165	1.3969999	SUPT4H1	SPT4 homolog, DSIF elongation factor subunit
213535_s_at	4.87E-15	3.33E-16	9.239602	26.096989	1.397761	UBE2I	ubiquitin conjugating enzyme E2 I
208623_s_at	1.66E-08	2.87E-09	6.340643	10.355785	1.3986128	EZR	ezrin
202675_at	3.36E-11	3.95E-12	7.587257	16.828466	1.3989014	SDHB	succinate dehydrogenase complex iron sulfur subunit B
202101_s_at	0.0000185	0.000005	4.746451	3.095291	1.3990948	RALB	RALB Ras like proto-oncogene B
63825_at	0.00174	0.000673	3.477231	-1.570491	1.3991317	ABHD2	abhydrolase domain containing 2
230532_at	2.77E-08	4.93E-09	6.232855	9.824699	1.3991712	CXorf38	chromosome X open reading frame 38
218536_at	0.000000283	5.82E-08	5.729111	7.413896	1.3991765	MRS2	MRS2, magnesium transporter
202783_at	0.00000722	0.00000184	4.977527	4.060713	1.399623	NNT	nicotinamide nucleotide transhydrogenase
203922_s_at	0.00647	0.00282	3.039249	-2.901734	1.3996567	CYBB	cytochrome b-245 beta chain
200594_x_at	3.23E-24	5.26E-26	13.028305	48.485117	1.4000096	HNRNPU	heterogeneous nuclear ribonucleoprotein U
209861_s_at	1.5E-12	1.47E-13	8.179314	20.077821	1.4001443	METAP2	methionyl aminopeptidase 2
1554240_a_at	0.00473	0.00201	3.147876	-2.585989	1.4003203	ITGAL	integrin subunit alpha L
210540_s_at	1.1E-10	1.39E-11	7.35713	15.592619	1.4004044	B4GALT4	beta-1,4-galactosyltransferase 4
225783_at	3.19E-15	2.12E-16	9.316764	26.542874	1.4007209	UBE2F	ubiquitin conjugating enzyme E2 F (putative)
225752_at	6.99E-08	1.32E-08	6.034774	8.862372	1.4009532	NIPA1	non imprinted in Prader-Willi/Angelman syndrome 1
223696_at	0.000288	0.0000962	4.014349	0.264839	1.4011374	ARSD	arylsulfatase D
210813_s_at	3.21E-12	3.3E-13	8.035135	19.277981	1.4019807	XRCC4	X-ray repair cross complementing 4
208947_s_at	6.45E-11	7.89E-12	7.460789	16.147261	1.4021612	UPF1	UPF1, RNA helicase and ATPase
208872_s_at	0.000000879	0.000000195	5.472749	6.235393	1.4022107	REEP5	receptor accessory protein 5
225359_at	6.09E-09	9.89E-10	6.549515	11.399147	1.4023154	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19
224068_x_at	2.53E-15	1.66E-16	9.358803	26.786166	1.402537	RBM22	RNA binding motif protein 22
209275_s_at	2.76E-08	4.91E-09	6.233733	9.829008	1.4026603	CLN3	CLN3, battenin
219653_at	0.000000324	6.74E-08	5.69864	7.272039	1.402954	LSM14B	LSM family member 14B
211707_s_at	4.67E-10	6.38E-11	7.073148	14.091222	1.4033642	IQCB1	IQ motif containing B1
209799_at	0.000849	0.000308	3.699358	-0.837694	1.4034786	PRKAA1	protein kinase AMP-activated catalytic subunit alpha 1
202907_s_at	1.64E-08	2.82E-09	6.343924	10.372032	1.40351	NBN	nibrin
219593_at	0.000183	0.0000588	4.142545	0.734098	1.4037029	SLC15A3	solute carrier family 15 member 3
218459_at	8.94E-10	1.28E-10	6.941427	13.404316	1.4041056	TOR3A	torsin family 3 member A
209592_s_at	0.0000224	0.00000616	4.697378	2.894525	1.4043974	DCAF7	DDB1 and CUL4 associated factor 7
240452_at	6.07E-10	8.43E-11	7.020543	13.816147	1.4050064	GSPT1	G1 to S phase transition 1
227722_at	0.021	0.0104	2.596602	-4.086195	1.4050378	RPS23	ribosomal protein S23
224976_at	0.0186	0.00907	2.645904	-3.962553	1.4050429	NFIA	nuclear factor I A
206025_s_at	0.000409	0.00014	3.914376	-0.092958	1.4054527	TNFAIP6	TNF alpha induced protein 6
211763_s_at	0.000000411	8.69E-08	5.645054	7.023715	1.405659	UBE2B	ubiquitin conjugating enzyme E2 B
229075_at	0.00000339	0.000000826	5.157871	4.83646	1.4058187	SPATA5	spermatogenesis associated 5
222830_at	0.00416	0.00174	3.19191	-2.455251	1.4058894	GRHL1	grainyhead like transcription factor 1
202171_at	6.17E-09	0.000000001	6.546717	11.38505	1.4063077	VEZF1	vascular endothelial zinc finger 1
213986_s_at	0.00000828	0.00000213	4.944059	3.918872	1.4063698	TMEM259	transmembrane protein 259
213009_s_at	0.000000172	3.42E-08	5.840024	7.9342	1.4064371	TRIM37	tripartite motif containing 37
228047_at	3.96E-08	7.21E-09	6.156797	9.45307	1.4073812	SNORA72	small nucleolar RNA, H/ACA box 72
219128_at	0.000000108	0.000000021	5.940195	8.409333	1.4076627	C2orf42	chromosome 2 open reading frame 42
228014_at	0.00000638	0.00000161	5.00738	4.187799	1.408173	PTRH1	peptidyl-tRNA hydrolase 1 homolog
219512_at	9.09E-08	1.74E-08	5.978293	8.591312	1.4082577	DSN1	DSN1 homolog, MIS12 kinetochore complex component
226601_at	7.3E-14	5.91E-15	8.742989	23.25056	1.4083358	SLC30A7	solute carrier family 30 member 7
204565_at	0.00000406	0.000000998	5.115632	4.65306	1.408628	ACOT13	acyl-CoA thioesterase 13
204255_s_at	0.00000301	0.000000726	5.186403	4.960923	1.4087634	VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor
212907_at	2.11E-11	2.42E-12	7.676628	17.312747	1.4089523	SLC30A1	solute carrier family 30 member 1
209567_at	0.00000094	0.00000021	5.457181	6.164944	1.4094482	RRS1	ribosome biogenesis regulator homolog
223026_s_at	1.03E-15	6.39E-17	9.52169	27.731184	1.4097947	VPS29	VPS29, retromer complex component
206245_s_at	6.48E-10	9.07E-11	7.006962	13.745292	1.4098848	IVNS1ABP	influenza virus NS1A binding protein
213015_at	1.35E-09	1.97E-10	6.859675	12.981173	1.4099284	BBX	BBX, HMG-box containing
219940_s_at	9.25E-11	1.15E-11	7.390956	15.773234	1.4099746	PCID2	PCI domain containing 2
201844_s_at	1.27E-11	1.41E-12	7.774337	17.84486	1.4100801	RYBP	RING1 and YY1 binding protein
202604_x_at	2.66E-08	4.73E-09	6.241334	9.866292	1.4104594	ADAM10	ADAM metallopeptidase domain 10
226128_at	2.36E-13	2.06E-14	8.525502	22.018324	1.4111786	BROX	BRO1 domain and CAAX motif containing
201070_x_at	3.63E-10	4.9E-11	7.122653	14.350977	1.4116048	SF3B1	splicing factor 3b subunit 1
200846_s_at	8.37E-15	5.94E-16	9.140218	25.524037	1.4116557	PPP1CA	protein phosphatase 1 catalytic subunit alpha
200913_at	1.15E-11	1.26E-12	7.794061	17.952601	1.4120906	PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G
217856_at	0.000274	0.0000908	4.029544	0.319849	1.4123226	RBM8A	RNA binding motif protein 8A
219959_at	0.0145	0.00687	2.742976	-3.712973	1.4134683	MOCOS	molybdenum cofactor sulfurase
210056_at	0.00594	0.00257	3.069441	-2.814948	1.4135199	RND1	Rho family GTPase 1
211926_s_at	2.09E-10	2.73E-11	7.231712	14.926191	1.4135945	MYH9	myosin, heavy chain 9, non-muscle
235458_at	0.0000081	0.00000208	4.949543	3.942068	1.4138442	HAVCR2	hepatitis A virus cellular receptor 2
222619_at	6.47E-09	1.06E-09	6.536787	11.335043	1.4142969	ZNF281	zinc finger protein 281
226069_at	0.0048	0.00204	3.142533	-2.601746	1.4145807	PRICKLE1	prickle planar cell polarity protein 1
215548_s_at	2.78E-12	2.82E-13	8.062924	19.43174	1.4152673	SCFD1	sec1 family domain containing 1
230058_at	2.07E-09	3.13E-10	6.771707	12.528661	1.4153214	SDCCAG3	serologically defined colon cancer antigen 3
228846_at	0.000705	0.000253	3.754472	-0.650072	1.4158777	MXD1	MAX dimerization protein 1
212689_s_at	4.89E-11	5.89E-12	7.514417	16.435526	1.4163168	KDM3A	lysine demethylase 3A
225964_at	1.4E-13	1.19E-14	8.621738	22.562397	1.4164291	ZXDC	ZXD family zinc finger C
209895_at	9.39E-08	1.81E-08	5.97106	8.556711	1.4166953	PTPN11	protein tyrosine phosphatase, non-receptor type 11
214766_s_at	1.48E-10	1.89E-11	7.29977	15.287188	1.4171041	AHCTF1	AT-hook containing transcription factor 1
220174_at	0.00000201	0.000000471	5.282101	5.381775	1.4174332	LRRC8E	leucine rich repeat containing 8 family member E
203039_s_at	7.01E-13	6.54E-14	8.322076	20.874756	1.4176031	NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1
218816_at	5.85E-08	1.09E-08	6.072934	9.046358	1.41763	LRRC1	leucine rich repeat containing 1
231517_at	0.00829	0.00371	2.950366	-3.152844	1.4177358	ZYG11A	zyg-11 family member A, cell cycle regulator
202991_at	0.0489	0.0267	2.238632	-4.919797	1.418155	STARD3	StAR related lipid transfer domain containing 3
229558_at	7.31E-10	1.03E-10	6.982807	13.619434	1.4181586	KNOP1	lysine rich nucleolar protein 1
228320_x_at	0.0000927	0.0000283	4.327781	1.432418	1.4186534	BICDL1	BICD family like cargo adaptor 1
223571_at	0.000027	0.00000751	4.650584	2.704503	1.4186905	C1QTNF6	C1q and tumor necrosis factor related protein 6
224884_at	2.33E-08	4.09E-09	6.270416	10.009185	1.4187875	AKAP13	A-kinase anchoring protein 13
230263_s_at	0.00222	0.00088	3.398578	-1.820824	1.4194644	DOCK5	dedicator of cytokinesis 5
231729_s_at	0.00474	0.00201	3.147272	-2.58777	1.4201464	CAPS	calcyphosine
225737_s_at	5.89E-10	8.18E-11	7.026407	13.846759	1.4202851	FBXO22	F-box protein 22
203223_at	0.000604	0.000214	3.800417	-0.491933	1.4206803	RABEP1	rabaptin, RAB GTPase binding effector protein 1
226005_at	2.72E-10	3.6E-11	7.179923	14.652535	1.4206896	UBE2G1	ubiquitin conjugating enzyme E2 G1
226107_at	0.00155	0.000592	3.514392	-1.450538	1.4209142	C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1
226161_at	2.14E-12	2.13E-13	8.113112	19.709925	1.4214536	SLC30A6	solute carrier family 30 member 6
201737_s_at	7.62E-09	1.25E-09	6.503188	11.166149	1.421473	43896	membrane associated ring-CH-type finger 6
1563321_s_at	0.000000111	2.14E-08	5.935804	8.388405	1.4222141	MLLT10	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10
1568617_a_at	0.00000692	0.00000176	4.987911	4.10486	1.4222434	CAMSAP3	calmodulin regulated spectrin associated protein family member 3
205335_s_at	7.55E-21	2.06E-22	11.646267	40.272957	1.4223414	SRP19	signal recognition particle 19
203758_at	0.000197	0.0000637	4.121678	0.656921	1.4226393	CTSO	cathepsin O
201899_s_at	3.39E-13	3.02E-14	8.457917	21.637387	1.4227431	UBE2A	ubiquitin conjugating enzyme E2 A
230556_at	0.000000132	2.58E-08	5.897763	8.207473	1.4227897	IMMP1L	inner mitochondrial membrane peptidase subunit 1
1553227_s_at	0.0000368	0.0000105	4.571427	2.386247	1.4228944	BRWD1	bromodomain and WD repeat domain containing 1
213882_at	0.0000032	0.000000774	5.172211	4.898958	1.423056	TM2D1	TM2 domain containing 1
216863_s_at	0.00000179	0.000000417	5.308674	5.499552	1.4234159	MORC2	MORC family CW-type zinc finger 2
234405_s_at	9.27E-18	4.26E-19	10.369173	32.697449	1.4235822	PHAX	phosphorylated adaptor for RNA export
222623_s_at	0.0000152	0.00000407	4.794934	3.295126	1.4236962	ZNF639	zinc finger protein 639
203803_at	0.0000117	0.00000307	4.860001	3.565608	1.4237953	PCYOX1	prenylcysteine oxidase 1
225648_at	9.86E-11	1.23E-11	7.378556	15.706981	1.4242435	STK35	serine/threonine kinase 35
209817_at	1.37E-08	2.34E-09	6.381088	10.556371	1.4243605	PPP3CB	protein phosphatase 3 catalytic subunit beta
225295_at	3.38E-09	5.28E-10	6.670973	12.014149	1.4247661	SLC39A10	solute carrier family 39 member 10
200864_s_at	0.000000129	2.52E-08	5.902319	8.229104	1.4252463	RAB11A	RAB11A, member RAS oncogene family
202525_at	0.000138	0.0000435	4.219411	1.021	1.4255193	PRSS8	protease, serine 8
204976_s_at	0.000000858	0.00000019	5.478404	6.261017	1.4255224	AMMECR1	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1
212749_s_at	2.54E-10	3.35E-11	7.193605	14.724741	1.4256583	RCHY1	ring finger and CHY zinc finger domain containing 1
208930_s_at	5.72E-09	9.27E-10	6.562191	11.463051	1.4257987	ILF3	interleukin enhancer binding factor 3
221425_s_at	1.1E-09	1.59E-10	6.900476	13.192045	1.425813	ISCA1	iron-sulfur cluster assembly 1
212949_at	0.00284	0.00115	3.319753	-2.066817	1.4265618	NCAPH	non-SMC condensin I complex subunit H
202969_at	0.000000969	0.000000217	5.450262	6.133678	1.426702	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2
219092_s_at	3.35E-10	4.51E-11	7.138218	14.432822	1.4267275	IPPK	inositol-pentakisphosphate 2-kinase
204751_x_at	0.0167	0.00805	2.688035	-3.855227	1.4270605	DSC2	desmocollin 2
200916_at	0.0000003	0.000000062	5.716183	7.35365	1.4277049	TAGLN2	transgelin 2
224778_s_at	0.000000549	0.000000118	5.579778	6.723229	1.42783	TAOK1	TAO kinase 1
227677_at	0.00707	0.00312	3.007564	-2.992003	1.4282584	JAK3	Janus kinase 3
202346_at	2.76E-14	2.1E-15	8.922215	24.272887	1.4286903	UBE2K	ubiquitin conjugating enzyme E2 K
216977_x_at	0.00000173	0.000000401	5.3169	5.53609	1.4291413	SNRPA1	small nuclear ribonucleoprotein polypeptide A'
228812_at	8.57E-10	1.22E-10	6.95029	13.450336	1.4295903	REL	REL proto-oncogene, NF-kB subunit
200593_s_at	1.43E-18	5.74E-20	10.705239	34.683887	1.4296289	HNRNPU	heterogeneous nuclear ribonucleoprotein U
203870_at	5.32E-09	8.58E-10	6.577119	11.538393	1.430576	USP46	ubiquitin specific peptidase 46
206482_at	0.00297	0.0012	3.304588	-2.113578	1.4307399	PTK6	protein tyrosine kinase 6
223037_at	8.66E-14	7.09E-15	8.711545	23.071818	1.4315413	PDZD11	PDZ domain containing 11
220318_at	0.000619	0.000219	3.793345	-0.516376	1.431754	EPN3	epsin 3
229433_at	3.02E-10	4.03E-11	7.158955	14.541993	1.4319073	RBM26	RNA binding motif protein 26
1555913_at	0.000000274	5.63E-08	5.736011	7.446083	1.4321257	GON4L	gon-4 like
216609_at	7.84E-12	8.44E-13	7.866814	18.35094	1.4331378	TXN	thioredoxin
225448_at	2.23E-09	3.39E-10	6.756481	12.450641	1.4332858	NAPG	NSF attachment protein gamma
231269_at	0.00000273	0.000000655	5.20939	5.061541	1.43359	ASCC3	activating signal cointegrator 1 complex subunit 3
227176_at	0.000752	0.000271	3.735155	-0.716094	1.433611	SLC2A13	solute carrier family 2 member 13
219362_at	8.71E-10	1.25E-10	6.946754	13.431972	1.4337273	NAA35	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
225366_at	0.0000425	0.0000122	4.534095	2.237559	1.4338694	PGM2	phosphoglucomutase 2
226996_at	7.89E-11	9.75E-12	7.42204	15.939531	1.4342787	LCLAT1	lysocardiolipin acyltransferase 1
202489_s_at	0.0172	0.00828	2.677841	-3.881337	1.4343197	FXYD3	FXYD domain containing ion transport regulator 3
227337_at	0.00344	0.00142	3.255302	-2.264284	1.4345075	ANKRD37	ankyrin repeat domain 37
222590_s_at	0.0000507	0.0000148	4.487533	2.053383	1.4345076	NLK	nemo like kinase
209226_s_at	3.94E-16	2.3E-17	9.695888	28.745675	1.4346456	TNPO1	transportin 1
226642_s_at	2.59E-12	2.61E-13	8.076783	19.508497	1.4348652	NUDCD2	NudC domain containing 2
201524_x_at	3.68E-18	1.57E-19	10.536548	33.685861	1.4351821	UBE2N	ubiquitin conjugating enzyme E2 N
