ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
A_32_P3955	0.0424	0.0112	2.5629002	-3.426353	1.0939515	C7orf57	chromosome 7 open reading frame 57
A_23_P90634	0.0037	0.000485	3.5509903	-0.590341	1.0939703	CCNYL1	cyclin Y like 1
A_24_P105771	0.000000596	1.11E-08	5.9785458	9.519358	1.0940191	ACTR3	ARP3 actin related protein 3 homolog
A_23_P398275	0.000278	0.0000193	4.3842386	2.415728	1.0942944	GOLGA2P7	golgin A2 pseudogene 7
A_24_P133488	0.00244	0.000289	3.6946924	-0.11033	1.0946774	CDCA4	cell division cycle associated 4
A_24_P307869	0.00318	0.0004	3.604668	-0.412973	1.0947921	LLGL2	LLGL2, scribble cell polarity complex component
A_23_P342067	0.00000748	0.000000239	5.3625929	6.583294	1.0952986	UHMK1	U2AF homology motif (UHM) kinase 1
A_23_P12601	0.00129	0.000131	3.9062616	0.626094	1.0960777	DHTKD1	dehydrogenase E1 and transketolase domain containing 1
A_23_P157404	0.00051	0.0000412	4.1998522	1.705118	1.0960954	AP1S1	adaptor related protein complex 1 sigma 1 subunit
A_23_P323836	0.00569	0.000833	3.3965311	-1.087714	1.0962324	TPRN	taperin
A_23_P304311	0.044	0.0118	2.5430387	-3.474722	1.0962513	OLFM1	olfactomedin 1
A_23_P103571	0.000124	0.00000723	4.6158993	3.343409	1.0963462	MAN1A2	mannosidase alpha class 1A member 2
A_23_P92334	0.0344	0.00841	2.663163	-3.176843	1.0963962	TMEM156	transmembrane protein 156
A_23_P42746	0.0159	0.00307	2.9997314	-2.27498	1.0965785	NCF1	neutrophil cytosolic factor 1
A_24_P926543	0.0294	0.00686	2.7338527	-2.995602	1.0968257	DDIAS	DNA damage induced apoptosis suppressor
A_23_P333218	0.000901	0.0000834	4.0222295	1.044486	1.0969262	ERGIC1	endoplasmic reticulum-golgi intermediate compartment 1
A_23_P144877	0.0000521	0.00000253	4.854299	4.337379	1.097364	ATOX1	antioxidant 1 copper chaperone
A_23_P82249	0.00000742	0.000000236	5.3647315	6.593094	1.0979983	ABCB8	ATP binding cassette subfamily B member 8
A_24_P50733	0.0138	0.00255	3.0579853	-2.108975	1.0980518	RNU6-501P	RNA, U6 small nuclear 501, pseudogene
A_24_P233663	0.000197	0.0000127	4.4849743	2.814413	1.0980803	CDK16	cyclin dependent kinase 16
A_23_P31306	0.0481	0.0134	2.4975179	-3.584255	1.0985968	HOXA13	homeobox A13
A_23_P122600	0.0227	0.00487	2.8489687	-2.691108	1.0986494	CLPSL2	colipase like 2
A_23_P201097	0.00000593	0.000000178	5.4232141	6.862172	1.0988768	GUK1	guanylate kinase 1
A_23_P85604	0.000000172	2.53E-09	6.2611701	10.938847	1.0992052	WDR26	WD repeat domain 26
A_32_P68586	0.0000161	0.000000603	5.1670881	5.699633	1.0993092	ARL1	ADP ribosylation factor like GTPase 1
A_24_P264207	0.0000439	0.00000206	4.8996301	4.530777	1.0993606	PTMA	prothymosin, alpha
A_32_P134098	0.00213	0.000244	3.7406282	0.046577	1.0996634	PTGER4P2-CDK2AP2P2	PTGER4P2-CDK2AP2P2 readthrough, transcribed pseudogene
A_32_P54442	0.000000197	2.96E-09	6.2311859	10.78621	1.1000239	CHPF2	chondroitin polymerizing factor 2
A_24_P943335	0.0227	0.00486	2.8498474	-2.688739	1.1001258	PRKAR2A	protein kinase cAMP-dependent type II regulatory subunit alpha
A_23_P204016	0.000457	0.0000358	4.2344127	1.836405	1.1001303	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3
A_23_P134527	0.0000281	0.00000118	5.0226884	5.06272	1.1005346	YKT6	YKT6 v-SNARE homolog (S. cerevisiae)
A_23_P256948	0.00177	0.000194	3.8016483	0.25758	1.1010783	MSC	musculin
A_24_P89701	0.0000676	0.00000346	4.7843819	4.041821	1.1013088	IMPDH1	inosine monophosphate dehydrogenase 1
A_24_P932208	0.0212	0.00445	2.878757	-2.61044	1.1013344	CREB1	cAMP responsive element binding protein 1
A_24_P254532	0.0000109	0.00000038	5.2652783	6.140415	1.1014844	PGK1	phosphoglycerate kinase 1
A_24_P2948	0.00000821	0.000000268	5.3383625	6.472466	1.1019018	RUSC1	RUN and SH3 domain containing 1
A_24_P170887	0.0000894	0.00000485	4.7077529	3.721732	1.1021362	C8orf33	chromosome 8 open reading frame 33
A_24_P273742	0.0238	0.00519	2.8280516	-2.747293	1.1025778	TTC9	tetratricopeptide repeat domain 9
A_23_P55400	0.0343	0.00838	2.6645395	-3.173356	1.1025852	KRT36	keratin 36
A_23_P213718	0.0000486	0.00000233	4.8724837	4.414794	1.102627	UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII
A_23_P23074	0.0188	0.0038	2.9311927	-2.466581	1.1027463	IFI44	interferon induced protein 44
A_23_P355980	0.0448	0.0121	2.5333057	-3.498297	1.1029617	P2RX6	purinergic receptor P2X 6
A_23_P163087	0.00454	0.000626	3.4785622	-0.825981	1.1031582	NID2	nidogen 2
A_23_P17655	0.013	0.00236	3.0830422	-2.036684	1.1034224	KCNJ15	potassium voltage-gated channel subfamily J member 15
A_24_P940815	0.00000355	9.54E-08	5.5514402	7.459492	1.1036916	SGPL1	sphingosine-1-phosphate lyase 1
A_24_P190894	0.00000543	0.00000016	5.4449372	6.962658	1.1044449	ARF1	ADP ribosylation factor 1
A_23_P12044	0.0000752	0.00000392	4.7557523	3.921759	1.1047555	TMEM51	transmembrane protein 51
A_23_P305692	0.000397	0.0000301	4.277301	2.000555	1.1048428	ELMOD2	ELMO domain containing 2
A_23_P84666	0.0139	0.00258	3.0548977	-2.117846	1.1048486	GDPD1	glycerophosphodiester phosphodiesterase domain containing 1
A_23_P70219	0.0481	0.0133	2.4981354	-3.582781	1.1054314	TLX3	T-cell leukemia homeobox 3
A_23_P131036	0.0361	0.00896	2.6411444	-3.232399	1.1058875	UPK1A-AS1	UPK1A antisense RNA 1
A_32_P6917	0.000322	0.0000232	4.3407861	2.246021	1.1059743	FLAD1	flavin adenine dinucleotide synthetase 1
A_23_P30655	0.000126	0.00000734	4.6124252	3.329216	1.1065017	NFKBIE	NFKB inhibitor epsilon
A_23_P127367	0.000082	0.00000438	4.7309908	3.818372	1.1065325	POLD4	DNA polymerase delta 4, accessory subunit
A_23_P200829	0.00000234	5.79E-08	5.6522996	7.936308	1.1067321	SRGAP2	SLIT-ROBO Rho GTPase activating protein 2
A_23_P212888	0.027	0.00613	2.7718379	-2.896404	1.1078439	PCDH7	protocadherin 7
A_23_P124805	0.0393	0.01	2.6017325	-3.330771	1.1079161	VPS13C	vacuolar protein sorting 13 homolog C
A_32_P194264	0.00296	0.000367	3.6287251	-0.332731	1.1081718	CHAC2	ChaC cation transport regulator homolog 2
A_23_P75369	0.0000435	0.00000204	4.9021346	4.541502	1.1091185	TCIRG1	T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3
A_23_P91590	0.0000357	0.00000157	4.9594633	4.788158	1.1092136	RANBP1	RAN binding protein 1
A_23_P28153	0.000515	0.0000417	4.1969529	1.694145	1.1096062	SCLY	selenocysteine lyase
A_23_P69188	0.0000753	0.00000393	4.7553285	3.919986	1.1096848	DPH3	diphthamide biosynthesis 3
A_24_P76725	0.00041	0.0000315	4.2662067	1.957963	1.1100424	DCAF8	DDB1 and CUL4 associated factor 8
A_23_P391198	0.0323	0.00774	2.6919854	-3.103475	1.11015	RAB11FIP1	RAB11 family interacting protein 1
A_23_P206140	0.00138	0.000142	3.8838787	0.546533	1.1103513	DNAJA4	DnaJ heat shock protein family (Hsp40) member A4
A_23_P46309	0.00038	0.0000284	4.290879	2.052806	1.1104982	RCC1	regulator of chromosome condensation 1
A_23_P10305	0.000276	0.0000191	4.3874108	2.428171	1.1106035	CTPS2	CTP synthase 2
A_24_P917051	0.0429	0.0114	2.5559322	-3.443362	1.1106421	ZFP28	ZFP28 zinc finger protein
A_24_P295452	0.00000516	0.00000015	5.4588849	7.02733	1.1109792	PTBP3	polypyrimidine tract binding protein 3
A_23_P7353	0.00000225	5.52E-08	5.6619983	7.982478	1.1110685	LARP1B	La ribonucleoprotein domain family member 1B
A_32_P7581	0.0464	0.0127	2.5158673	-3.540324	1.1111187	TSPEAR	thrombospondin type laminin G domain and EAR repeats
A_23_P62731	0.00000736	0.000000234	5.3668947	6.603009	1.1114092	MRPS14	mitochondrial ribosomal protein S14
A_23_P68155	0.00909	0.0015	3.2219755	-1.626233	1.1116336	IFIH1	interferon induced with helicase C domain 1
A_23_P206212	0.00741	0.00116	3.2994126	-1.390447	1.1121382	THBS1	thrombospondin 1
A_24_P828949	0.000382	0.0000286	4.2891636	2.046197	1.1121875	MAGOHB	mago homolog B, exon junction complex core component
A_23_P22072	0.00775	0.00123	3.282093	-1.443615	1.1123257	DLEU2	deleted in lymphocytic leukemia 2 (non-protein coding)
A_24_P104512	0.000377	0.0000281	4.293367	2.062395	1.1127545	EVPL	envoplakin
A_24_P76759	0.00026	0.0000179	4.4029015	2.489039	1.1128657	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2
A_23_P47565	0.000036	0.00000159	4.9571578	4.778196	1.112997	LDHA	lactate dehydrogenase A
A_24_P785894	0.0026	0.000313	3.6728302	-0.18442	1.1132604	PCAT6	prostate cancer associated transcript 6 (non-protein coding)
A_23_P152804	0.00079	0.0000711	4.0629877	1.193974	1.113438	NME1	NME/NM23 nucleoside diphosphate kinase 1
A_23_P52634	0.0000011	2.33E-08	5.8333207	8.807131	1.1137174	PANX1	pannexin 1
A_24_P219952	0.000185	0.0000117	4.5039022	2.890138	1.1137321	CRTC1	CREB regulated transcription coactivator 1
A_23_P120545	0.0401	0.0103	2.5899716	-3.359861	1.1137809	LRRN4	leucine rich repeat neuronal 4
A_24_P913227	0.0306	0.00721	2.7167088	-3.03996	1.1138942	CDC23	cell division cycle 23
A_32_P13756	0.0498	0.014	2.4801154	-3.625641	1.1139678	IQCF6	IQ motif containing F6
A_23_P54728	0.00116	0.000116	3.9379129	0.739262	1.1139937	FAM173A	family with sequence similarity 173 member A
A_23_P302568	0.0326	0.00786	2.6866668	-3.117069	1.11404	SLC30A3	solute carrier family 30 member 3
A_23_P60089	0.00208	0.000236	3.7489503	0.075181	1.1141552	DOCK5	dedicator of cytokinesis 5
A_32_P5976	0.00109	0.000106	3.9611204	0.822729	1.1143999	NUDT14	nudix hydrolase 14
A_23_P57989	0.000065	0.00000329	4.7954293	4.0883	1.1145019	TBL1XR1	transducin (beta)-like 1 X-linked receptor 1
A_24_P154006	0.000329	0.0000238	4.3342453	2.220595	1.1153471	NDUFB9	NADH:ubiquinone oxidoreductase subunit B9
A_23_P139669	0.0236	0.00513	2.8319985	-2.73672	1.115377	SLC2A3	solute carrier family 2 member 3
A_32_P103291	0.000457	0.0000359	4.2339556	1.834662	1.1154049	SMYD3	SET and MYND domain containing 3
A_23_P107132	0.0379	0.00955	2.6184037	-3.289327	1.1154104	RCVRN	recoverin
A_23_P55045	0.000183	0.0000115	4.5071615	2.903203	1.1157074	SLC25A19	solute carrier family 25 member 19
A_23_P19543	0.0000925	0.00000504	4.698738	3.684342	1.1158239	SRPK1	SRSF protein kinase 1
A_24_P372223	0.0116	0.00204	3.1284674	-1.904272	1.1158658	MSR1	macrophage scavenger receptor 1
A_24_P943252	0.0358	0.00886	2.6449155	-3.222914	1.1160694	HIST1H2BN	histone cluster 1, H2bn
A_24_P280664	0.0288	0.00667	2.743274	-2.971116	1.116108	GBP7	guanylate binding protein 7
A_23_P34983	0.000000596	1.11E-08	5.9777611	9.515477	1.1161417	JTB	jumping translocation breakpoint
A_23_P75978	0.000595	0.0000499	4.1522815	1.525864	1.1162771	CLPB	ClpB homolog, mitochondrial AAA ATPase chaperonin
A_24_P148706	0.0374	0.0094	2.6241417	-3.275006	1.116415	KLHL40	kelch like family member 40
A_23_P346912	0.0197	0.00405	2.909932	-2.525196	1.1164593	SPATA17	spermatogenesis associated 17
A_23_P339098	0.0151	0.00286	3.0217791	-2.212492	1.1165791	SLC35F2	solute carrier family 35 member F2
A_23_P432360	0.0000039	0.000000107	5.5281898	7.350441	1.1171965	PMM2	phosphomannomutase 2
A_24_P42453	0.027	0.00612	2.7725524	-2.894526	1.1172489	MTRNR2L2	MT-RNR2-like 2
A_23_P80662	0.0466	0.0128	2.5133124	-3.546459	1.1174679	SOX14	SRY-box 14
A_24_P68162	0.0133	0.00244	3.0726473	-2.066739	1.1175437	DIP2B	disco interacting protein 2 homolog B
A_23_P116602	0.00199	0.000223	3.7638437	0.126509	1.1175827	USP35	ubiquitin specific peptidase 35
A_24_P212624	0.041	0.0107	2.5788214	-3.387326	1.1178746	LINC00307	long intergenic non-protein coding RNA 307
A_23_P131263	0.022	0.00468	2.8622762	-2.655166	1.1179739	MPP4	membrane palmitoylated protein 4
A_24_P943095	0.0011	0.000107	3.9580356	0.81161	1.1180805	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1
A_23_P134584	0.0144	0.00269	3.0409675	-2.157769	1.1181139	XRCC2	X-ray repair cross complementing 2
A_24_P377269	0.000000147	2.07E-09	6.2984004	11.12903	1.1181974	HSPA4	heat shock protein family A (Hsp70) member 4
A_24_P519672	0.0491	0.0137	2.487679	-3.607687	1.1182376	MGC2889	uncharacterized protein MGC2889
A_24_P114255	0.0169	0.00331	2.9756816	-2.34267	1.1183411	MBOAT2	membrane bound O-acyltransferase domain containing 2
A_24_P219785	0.00000168	3.89E-08	5.7317988	8.316395	1.1184106	CALM3	calmodulin 3
A_23_P129031	0.00000225	5.53E-08	5.6615098	7.980151	1.1185389	ATXN3	ataxin 3
A_23_P124035	0.00000397	0.000000109	5.5235685	7.328805	1.1185916	MRPL14	mitochondrial ribosomal protein L14
A_23_P46924	0.0000811	0.00000432	4.7341135	3.831387	1.1186186	BUB3	BUB3, mitotic checkpoint protein
A_23_P423974	0.0367	0.00917	2.6328597	-3.253191	1.1186293	HUS1B	HUS1 checkpoint clamp component B
A_23_P94230	0.000238	0.0000159	4.4303344	2.597256	1.1186789	LY96	lymphocyte antigen 96
A_24_P86389	0.00375	0.000493	3.5462425	-0.605918	1.1187018	HIST1H2AM	histone cluster 1, H2am
A_24_P370172	0.0277	0.00633	2.7614214	-2.923732	1.1189698	LILRA5	leukocyte immunoglobulin like receptor A5
A_24_P149124	0.00242	0.000285	3.6978043	-0.099753	1.1189934	NREP	neuronal regeneration related protein
A_23_P103690	0.000387	0.0000291	4.284983	2.0301	1.1193831	FAM189B	family with sequence similarity 189 member B
A_23_P68577	0.0167	0.00326	2.9805006	-2.329146	1.1197092	LINC00652	long intergenic non-protein coding RNA 652
A_23_P250963	0.00946	0.00158	3.2065031	-1.672745	1.1200754	SLC1A3	solute carrier family 1 member 3
A_23_P357794	0.01	0.00169	3.1856028	-1.735256	1.1202278	MTBP	MDM2 binding protein
A_23_P83923	0.000000214	3.31E-09	6.2100455	10.67888	1.1202653	ZNF672	zinc finger protein 672
A_23_P201035	0.00000714	0.000000225	5.3748527	6.639509	1.1203197	GBA	glucosylceramidase beta
A_23_P45496	0.0000428	0.000002	4.9070324	4.562489	1.1206581	GDI1	GDP dissociation inhibitor 1
A_24_P4373	0.0000865	0.00000466	4.7164812	3.757987	1.1209915	TMEM268	transmembrane protein 268
A_23_P76386	0.0132	0.00241	3.0762081	-2.056454	1.121068	SLC6A12	solute carrier family 6 member 12
A_23_P50455	0.000134	0.00000795	4.5939318	3.253805	1.1211172	POLD1	DAN polymerase delta 1, catalytic subunit
A_23_P68665	0.000011	0.000000387	5.2611723	6.12186	1.1218218	ADRM1	adhesion regulating molecule 1
A_23_P74828	0.0318	0.0076	2.6986512	-3.086404	1.1220058	GJA9	gap junction protein alpha 9
A_23_P12329	0.000592	0.0000496	4.1537376	1.531326	1.1221168	APH1A	aph-1 homolog A, gamma-secretase subunit
A_23_P39561	0.000000459	8.21E-09	6.0367511	9.808133	1.1221381	UBE2F	ubiquitin conjugating enzyme E2 F (putative)
A_23_P215096	0.00000168	0.000000039	5.7312857	8.31393	1.1222687	UBE2H	ubiquitin conjugating enzyme E2 H
A_24_P62521	0.00000779	0.000000251	5.3523718	6.536499	1.1223025	PSEN2	presenilin 2
A_24_P29594	0.0417	0.0109	2.5709418	-3.406669	1.1225517	HBS1L	HBS1 like translational GTPase
A_23_P115313	0.000000721	1.42E-08	5.9311083	9.285401	1.1225931	TOR3A	torsin family 3 member A
A_23_P2006	0.00536	0.00077	3.4191001	-1.016252	1.1231826	CNGA4	cyclic nucleotide gated channel alpha 4
A_23_P321388	0.0000681	0.0000035	4.7817526	4.030771	1.123311	RNF19B	ring finger protein 19B
A_23_P312181	0.000001	2.09E-08	5.8553039	8.914175	1.1236955	TCEB2	transcription elongation factor B subunit 2
A_24_P31003	0.000531	0.0000433	4.1871953	1.65726	1.1238706	GFER	growth factor, augmenter of liver regeneration
A_24_P374532	0.00149	0.000157	3.8581866	0.455687	1.1238793	RIMS4	regulating synaptic membrane exocytosis 4
A_23_P353514	0.0322	0.00771	2.6934001	-3.099855	1.1240952	MSL3	male-specific lethal 3 homolog (Drosophila)
A_23_P412789	0.00594	0.00088	3.3802661	-1.138956	1.1241365	SMG7-AS1	SMG7 antisense RNA 1
A_23_P82169	0.0012	0.00012	3.9282383	0.704589	1.1243191	SOX4	SRY-box 4
A_23_P137196	0.0000147	0.00000054	5.1907684	5.805371	1.1243469	IL13RA1	interleukin 13 receptor subunit alpha 1
A_23_P102000	0.00731	0.00114	3.3047619	-1.373975	1.1248403	CXCR4	C-X-C motif chemokine receptor 4
A_24_P82749	0.0144	0.00269	3.0416983	-2.155679	1.1250834	CD37	CD37 molecule
A_23_P114626	0.022	0.00467	2.8634042	-2.652112	1.1253821	SERPINC1	serpin family C member 1
A_23_P52067	0.0427	0.0113	2.5578096	-3.438783	1.1255232	GRHL3	grainyhead like transcription factor 3
A_23_P311346	0.000137	0.00000812	4.5891354	3.234285	1.1257717	DENND2D	DENN domain containing 2D
A_23_P63681	0.000000362	6.15E-09	6.0922006	10.084974	1.1258652	IDE	insulin degrading enzyme
A_24_P34632	0.000825	0.0000752	4.0487469	1.1416	1.1260415	PTMA	prothymosin, alpha
A_24_P248345	0.00292	0.000362	3.6322821	-0.320828	1.1263178	OLFML2B	olfactomedin like 2B
A_23_P83714	0.000598	0.0000501	4.1509135	1.520735	1.1271078	ZNF707	zinc finger protein 707
A_23_P211417	0.0178	0.00355	2.952582	-2.407219	1.1273354	RFPL1	ret finger protein like 1
A_23_P77653	0.0163	0.00317	2.9889458	-2.305398	1.1275849	SLC12A3	solute carrier family 12 member 3
A_23_P19936	0.0000544	0.00000267	4.8424272	4.28696	1.1277748	KDELR2	KDEL endoplasmic reticulum protein retention receptor 2
A_24_P333532	0.0394	0.0101	2.5993089	-3.336776	1.1278458	LINC00589	long intergenic non-protein coding RNA 589
A_23_P388301	0.0254	0.00567	2.798652	-2.82562	1.12812	PRR14L	proline rich 14 like
A_32_P106646	0.0000127	0.000000455	5.2269437	5.967596	1.128607	COX20	COX20, cytochrome c oxidase assembly factor
A_23_P88234	0.00000546	0.000000162	5.4432952	6.955052	1.1291573	EMC9	ER membrane protein complex subunit 9
A_23_P340251	0.000000908	1.85E-08	5.8791993	9.030842	1.1292205	RAB2A	RAB2A, member RAS oncogene family
A_23_P2554	0.00000111	2.37E-08	5.8300783	8.791366	1.1292687	MLEC	malectin
A_23_P152398	0.0414	0.0108	2.5742739	-3.398496	1.1294711	MT4	metallothionein 4
A_24_P299794	0.00000727	0.000000231	5.3698173	6.616409	1.1295979	RBBP5	RB binding protein 5, histone lysine methyltransferase complex subunit
A_23_P3792	0.0113	0.00197	3.1382647	-1.875485	1.1299022	SLC7A5	solute carrier family 7 member 5
A_24_P290623	0.0124	0.00223	3.1002659	-1.986683	1.1299518	ZSWIM8	zinc finger SWIM-type containing 8
A_23_P344655	0.0483	0.0134	2.4956981	-3.588595	1.1302612	LOC647115	translation initiation factor IF-2
A_23_P158969	0.00116	0.000115	3.9402972	0.747818	1.1303481	SLC39A11	solute carrier family 39 member 11
A_23_P329452	0.0133	0.00243	3.0731823	-2.065194	1.1303496	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4
A_23_P218549	0.0443	0.0119	2.5392523	-3.483903	1.1303657	ADGRE3	adhesion G protein-coupled receptor E3
A_23_P319874	0.0129	0.00234	3.0859304	-2.028317	1.130599	TCAIM	T-cell activation inhibitor, mitochondrial
A_32_P26092	0.000709	0.000062	4.097558	1.321753	1.1306704	TNFRSF4	TNF receptor superfamily member 4
A_24_P406006	0.000288	0.0000201	4.374478	2.377488	1.13071	LPCAT1	lysophosphatidylcholine acyltransferase 1
A_23_P422115	0.024	0.00525	2.8242139	-2.75756	1.1307139	C9orf116	chromosome 9 open reading frame 116
A_23_P323761	0.0284	0.00654	2.7498676	-2.953933	1.1308751	TRAF3IP3	TRAF3 interacting protein 3
A_32_P110655	0.0425	0.0112	2.56107	-3.430824	1.1310198	LINC00633	long intergenic non-protein coding RNA 633
A_23_P146058	0.000106	0.00000595	4.6608089	3.527646	1.1314633	ATP6V1C1	ATPase H+ transporting V1 subunit C1
A_24_P731549	0.00774	0.00123	3.2827551	-1.441587	1.1315076	FNDC10	fibronectin type III domain containing 10
A_24_P389959	0.0000286	0.00000121	5.017288	5.039165	1.1316004	COPZ1	coatomer protein complex subunit zeta 1
A_24_P854964	0.000268	0.0000185	4.3944632	2.45586	1.1317158	TAOK1	TAO kinase 1
A_23_P43820	0.0388	0.00986	2.6072872	-3.31699	1.1317413	MFSD2A	major facilitator superfamily domain containing 2A
A_23_P76006	0.000128	0.00000749	4.6078381	3.310488	1.131785	SERPINH1	serpin family H member 1
A_24_P339611	0.00079	0.0000711	4.0630123	1.194064	1.1318267	PDCD5	programmed cell death 5
A_23_P111804	0.0000764	0.00000401	4.7509922	3.901851	1.1319451	PARP12	poly(ADP-ribose) polymerase family member 12
A_23_P306346	0.0094	0.00156	3.2092887	-1.664386	1.1319498	CARNMT1	carnosine N-methyltransferase 1
A_23_P90612	0.00023	0.0000153	4.4408217	2.638769	1.1321481	MCM6	minichromosome maintenance complex component 6
A_23_P51906	0.0000566	0.00000279	4.832151	4.243394	1.1321516	PFDN2	prefoldin subunit 2
A_23_P501583	0.000144	0.00000866	4.5739255	3.172495	1.1322089	NFYA	nuclear transcription factor Y subunit alpha
A_23_P34366	0.00982	0.00165	3.1927376	-1.713958	1.1322498	HTR1D	5-hydroxytryptamine receptor 1D
A_23_P123582	0.000693	0.0000602	4.1049026	1.349017	1.1322688	IPPK	inositol-pentakisphosphate 2-kinase
A_23_P103864	0.0000208	0.000000829	5.099002	5.397629	1.132275	TTC13	tetratricopeptide repeat domain 13
A_24_P393864	0.000000585	1.08E-08	5.9833248	9.542997	1.1323803	PHTF1	putative homeodomain transcription factor 1
A_24_P14403	0.0455	0.0123	2.5264076	-3.514954	1.1324808	LINC00905	long intergenic non-protein coding RNA 905
A_32_P220519	0.000329	0.0000238	4.3339834	2.219577	1.1330563	CEP152	centrosomal protein 152
A_23_P344000	0.0107	0.00185	3.1587307	-1.81509	1.1331183	B4GALNT4	beta-1,4-N-acetyl-galactosaminyltransferase 4
A_24_P181585	0.000337	0.0000244	4.3276702	2.195066	1.1335453	LRRC59	leucine rich repeat containing 59
A_23_P203053	0.0295	0.00687	2.7332041	-2.997285	1.1336558	NCAM1	neural cell adhesion molecule 1
A_23_P154962	0.00507	0.000721	3.4382969	-0.95514	1.1336851	RIMBP3	RIMS binding protein 3
A_24_P58147	0.00744	0.00117	3.2977308	-1.39562	1.1337432	LMBRD2	LMBR1 domain containing 2
A_23_P845	0.0000317	0.00000137	4.989213	4.91702	1.1337795	TOMM40L	translocase of outer mitochondrial membrane 40 like
A_23_P17911	0.0129	0.00234	3.0858564	-2.028531	1.1343017	NFAM1	NFAT activating protein with ITAM motif 1
A_23_P100868	0.0000798	0.00000422	4.7390513	3.851981	1.1344213	MYO19	myosin XIX
A_23_P22027	0.00212	0.000243	3.7417123	0.0503	1.1345108	INSIG1	insulin induced gene 1
A_24_P242646	0.0313	0.00742	2.7068319	-3.065399	1.1345513	CTSS	cathepsin S
A_23_P211910	0.0139	0.00257	3.0563195	-2.113762	1.1347642	PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2
A_23_P157527	0.00334	0.000426	3.587482	-0.470013	1.134968	LRRCC1	leucine rich repeat and coiled-coil centrosomal protein 1
A_24_P601816	0.0356	0.00878	2.648023	-3.215089	1.1350725	TLR8-AS1	TLR8 antisense RNA 1
A_32_P899436	0.0175	0.00346	2.9612532	-2.383042	1.1351984	UHRF1BP1	UHRF1 binding protein 1
A_23_P61487	0.000384	0.0000288	4.2877477	2.040744	1.1352912	LRRC20	leucine rich repeat containing 20
A_23_P330486	0.000798	0.0000719	4.059948	1.182782	1.1355229	NDUFAF6	NADH:ubiquinone oxidoreductase complex assembly factor 6
A_23_P7642	0.00848	0.00137	3.2488444	-1.544986	1.1356315	SPARC	secreted protein acidic and cysteine rich
A_23_P320070	0.00464	0.000644	3.4705857	-0.851673	1.135814	CARD14	caspase recruitment domain family member 14
A_23_P6849	0.0211	0.0044	2.8826937	-2.599722	1.1359708	CCR1	C-C motif chemokine receptor 1
A_23_P40010	0.0000923	0.00000503	4.6991545	3.686069	1.1361254	LINC00152	long intergenic non-protein coding RNA 152
A_32_P452655	0.00125	0.000126	3.9158752	0.660385	1.136346	LGALS9C	galectin 9C
A_23_P55281	0.0377	0.0095	2.6204419	-3.284244	1.1363494	HOXB7	homeobox B7
A_24_P467868	0.042	0.0111	2.5664969	-3.417556	1.1364812	CCAT1	colon cancer associated transcript 1 (non-protein coding)
A_24_P108451	0.0000283	0.00000119	5.0206854	5.053982	1.1367135	GPI	glucose-6-phosphate isomerase
A_23_P80626	0.00985	0.00166	3.1916591	-1.71718	1.1368887	PRRT3	proline rich transmembrane protein 3
A_32_P138950	0.0189	0.00383	2.9285485	-2.473892	1.1372731	LOC100505978	uncharacterized LOC100505978
A_23_P81369	0.0154	0.00295	3.0124109	-2.239094	1.1373674	ADAM19	ADAM metallopeptidase domain 19
A_23_P434900	0.0000112	0.000000393	5.2580548	6.107779	1.1375801	HN1L	hematological and neurological expressed 1 like
A_23_P160154	0.00136	0.000141	3.8870309	0.557714	1.1375845	GALE	UDP-galactose-4-epimerase
A_32_P119007	0.0155	0.00297	3.0095976	-2.247068	1.1380262	ESPL1	extra spindle pole bodies like 1, separase
A_23_P4662	0.0000414	0.00000191	4.9165408	4.603277	1.138211	BCL3	B-cell CLL/lymphoma 3
A_32_P148058	0.0136	0.00249	3.0656149	-2.08702	1.1383564	RUNX2	runt related transcription factor 2
A_23_P160631	0.00000248	6.25E-08	5.6369691	7.863442	1.1388281	CCT3	chaperonin containing TCP1 subunit 3
A_23_P257104	0.000000055	6.13E-10	6.5247724	12.300827	1.1395457	NCBP1	nuclear cap binding protein subunit 1
A_23_P361940	0.00783	0.00124	3.2781088	-1.455811	1.1397503	CD84	CD84 molecule
A_23_P65442	0.000189	0.0000121	4.4964078	2.860124	1.1397731	IRF9	interferon regulatory factor 9
A_23_P23141	0.00000255	6.46E-08	5.6301952	7.831289	1.1401968	H3F3A	H3 histone, family 3A
A_23_P29816	0.00902	0.00148	3.2253831	-1.615962	1.1403447	PLA1A	phospholipase A1 member A
A_23_P28969	0.0000534	0.00000261	4.8474248	4.308173	1.1408185	CHMP4B	charged multivesicular body protein 4B
A_32_P213831	0.0103	0.00175	3.1759575	-1.763981	1.1413972	STRIP2	striatin interacting protein 2
A_23_P114968	0.000278	0.0000193	4.3846616	2.417387	1.1415633	PTGFRN	prostaglandin F2 receptor inhibitor
A_23_P45799	0.0227	0.00487	2.8496082	-2.689384	1.141605	ORC1	origin recognition complex subunit 1
